student_id,timestamp,frame_idx,attention_status,gaze,yaw_angle_deg,attention_score,distraction_events,yawning_count,eye_closure_duration_sec,focus_quality,session_duration_minutes
1a3a4875,2025-08-01T17:46:46.370118,124,Not attentive,Center,30.77462710812129,29.5,2,0,0,,0.13
a39d1242,2025-08-01T17:46:46.436405,125,Attentive,Center,-1.5536527509673084,40.0,6,0,0,,0.04
1a3a4875,2025-08-01T17:46:46.436405,125,Not attentive,Center,33.32683498977047,29.3,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.497524,126,Not attentive,Center,-59.57272304063022,37.5,7,0,0,,0.04
1a3a4875,2025-08-01T17:46:46.497524,126,Not attentive,Center,31.482226269388935,29.0,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.534957,127,Not attentive,Center,-55.43601982948709,35.3,7,0,0,,0.04
1a3a4875,2025-08-01T17:46:46.534957,127,Not attentive,Center,31.244584360836903,28.8,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.603173,128,Not attentive,Right,-46.998036896981105,33.3,7,0,0,,0.04
1a3a4875,2025-08-01T17:46:46.603173,128,Not attentive,Center,36.36782505661457,28.6,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.673001,129,Not attentive,Right,-39.40351590046589,31.6,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:46.673001,129,Not attentive,Center,37.09693326133142,28.3,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.736224,130,Not attentive,Right,-34.2118956746626,30.0,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:46.736224,130,Not attentive,Center,37.38842140001309,28.1,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.773784,131,Not attentive,Center,-29.346576807335346,28.6,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:46.773784,131,Not attentive,Center,36.510306894907785,27.9,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.836183,132,Not attentive,Center,-27.259532451961068,27.3,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:46.836183,132,Not attentive,Center,35.67029814136488,27.7,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.903749,133,Not attentive,Center,-27.483617314508084,26.1,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:46.903749,133,Not attentive,Center,36.31833879903944,27.5,2,0,0,,0.14
a39d1242,2025-08-01T17:46:46.964036,134,Not attentive,Center,-25.88020393256866,25.0,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:46.964036,134,Not attentive,Center,35.802787048469966,27.3,2,0,0,,0.14
a39d1242,2025-08-01T17:46:47.025966,135,Not attentive,Center,-26.04665042734403,24.0,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:47.025966,135,Not attentive,Center,32.626689112389286,27.1,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.060710,136,Not attentive,Center,-26.739719813787925,23.1,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:47.060710,136,Not attentive,Center,31.03329886100038,26.9,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.135164,137,Attentive,Center,-24.302681913552107,25.9,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:47.135164,137,Not attentive,Center,31.953944495419567,26.7,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.190122,138,Attentive,Center,-23.9181267797283,28.6,7,0,0,,0.05
1a3a4875,2025-08-01T17:46:47.190122,138,Not attentive,Center,33.33244489565587,26.5,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.230252,139,Attentive,Center,-23.5689213157636,31.0,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.230252,139,Not attentive,Center,34.69757667601556,26.3,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.259560,140,Attentive,Center,-23.36654418354262,33.3,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.259560,140,Not attentive,Center,37.656077507515015,26.1,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.300205,141,Attentive,Center,-23.82264451477355,35.5,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.300205,141,Not attentive,Center,37.29621602994278,25.9,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.362475,142,Attentive,Center,-21.936460125669637,37.5,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.362475,142,Not attentive,Center,36.55511909650942,25.7,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.394262,143,Attentive,Center,-23.46839671607537,39.4,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.394262,143,Not attentive,Center,37.0045405742736,25.5,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.428274,144,Attentive,Center,-23.06282923115744,41.2,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.428274,144,Not attentive,Center,36.299345497056855,25.4,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.472075,145,Attentive,Center,-23.573980264918085,42.9,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.472075,145,Not attentive,Center,35.59872167093765,25.2,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.524891,146,Attentive,Center,-22.966451840171402,44.4,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.524891,146,Not attentive,Center,33.53376594498264,25.0,2,0,0,,0.15
a39d1242,2025-08-01T17:46:47.596179,147,Attentive,Center,-21.625764957512317,45.9,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.596179,147,Not attentive,Center,33.38927162368637,24.8,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.660862,148,Attentive,Center,-21.19553021796724,47.4,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.660862,148,Not attentive,Center,30.297659752343495,24.7,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.691704,149,Attentive,Center,-20.206560877830285,48.7,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.691704,149,Not attentive,Center,28.38373403968175,24.5,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.728858,150,Attentive,Center,-20.878822331978185,50.0,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.728858,150,Not attentive,Center,31.656539236342915,24.3,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.790289,151,Attentive,Center,-19.068510477668692,51.2,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.790289,151,Not attentive,Center,31.297916854022006,24.2,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.825541,152,Attentive,Center,-21.138426156463574,52.4,7,0,0,,0.06
1a3a4875,2025-08-01T17:46:47.825541,152,Not attentive,Center,30.24622589430278,24.0,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.891957,153,Attentive,Center,-19.975275560181778,53.5,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:47.891957,153,Not attentive,Center,28.56788526562488,23.8,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.923892,154,Attentive,Center,-19.996830159471973,54.5,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:47.923892,154,Not attentive,Center,26.94162037027893,23.7,2,0,0,,0.16
a39d1242,2025-08-01T17:46:47.957195,155,Attentive,Center,-20.474908033853875,55.6,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:47.957195,155,Attentive,Center,24.34517128160571,24.2,2,0,0,,0.16
a39d1242,2025-08-01T17:46:48.024986,156,Attentive,Center,-19.49816736728834,56.5,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.024986,156,Not attentive,Center,25.097467427214042,24.0,3,0,0,,0.16
a39d1242,2025-08-01T17:46:48.059357,157,Attentive,Center,-18.659732894774628,57.4,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.059357,157,Attentive,Center,23.982489470252613,24.5,3,0,0,,0.16
a39d1242,2025-08-01T17:46:48.099965,158,Attentive,Center,-19.395284276469006,58.3,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.099965,158,Attentive,Center,23.651612516648182,25.0,3,0,0,,0.16
a39d1242,2025-08-01T17:46:48.157974,159,Attentive,Center,-18.379503929626182,59.2,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.157974,159,Attentive,Center,22.83940307699727,25.5,3,0,0,,0.16
a39d1242,2025-08-01T17:46:48.189782,160,Attentive,Center,-19.209057446435878,60.0,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.189782,160,Attentive,Center,22.42822153474724,25.9,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.223422,161,Attentive,Center,-19.209057446435878,60.8,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.223422,161,Attentive,Center,21.64190341293947,26.4,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.260550,162,Attentive,Center,-19.339016723234007,61.5,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.260550,162,Attentive,Center,22.766101237275755,26.9,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.291380,163,Attentive,Center,-19.56054315925782,62.3,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.291380,163,Attentive,Center,22.364960708662355,27.3,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.322645,164,Attentive,Center,-19.072764983414725,63.0,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.322645,164,Attentive,Center,24.310035564316237,27.8,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.358794,165,Attentive,Center,-18.87957166228407,63.6,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.358794,165,Attentive,Center,22.368136601639193,28.2,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.392075,166,Attentive,Center,-18.402396365292496,64.3,7,0,0,,0.07
1a3a4875,2025-08-01T17:46:48.392075,166,Attentive,Center,23.192091464608655,28.7,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.456116,167,Attentive,Center,-19.541636721251965,64.9,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.456116,167,Attentive,Center,21.34559893127223,29.1,3,0,0,,0.17
a39d1242,2025-08-01T17:46:48.497312,168,Attentive,Center,-19.356656948046396,65.5,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.497312,168,Not attentive,Center,25.2527171034338,28.9,4,0,0,,0.17
a39d1242,2025-08-01T17:46:48.523321,169,Attentive,Center,-20.262324273666646,66.1,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.523321,169,Attentive,Center,23.00412535174198,29.3,4,0,0,,0.17
a39d1242,2025-08-01T17:46:48.563224,170,Attentive,Center,-20.81598156894207,66.7,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.563224,170,Attentive,Center,21.687001806368926,29.8,4,0,0,,0.17
a39d1242,2025-08-01T17:46:48.625849,171,Attentive,Center,-21.139985480395875,67.2,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.625849,171,Attentive,Center,21.174214970445114,30.2,4,0,0,,0.17
a39d1242,2025-08-01T17:46:48.656886,172,Attentive,Center,-20.693403643765738,67.7,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.656886,172,Attentive,Center,22.150402863304127,30.6,4,0,0,,0.17
a39d1242,2025-08-01T17:46:48.692304,173,Attentive,Center,-21.15259050009713,68.3,7,0,0,,0.08
1a3a4875,2025-08-01T17:46:48.692304,173,Attentive,Center,21.632963370474094,31.0,4,0,0,,0.17
fc8e3dfa,2025-08-01T17:46:49.025611,174,Not attentive,Center,-35.80876924531312,69.7,6,0,0,,0.18
1a3a4875,2025-08-01T17:46:49.025611,174,Attentive,Center,20.0440040395682,31.4,4,0,0,,0.18
fc8e3dfa,2025-08-01T17:46:49.056720,175,Attentive,Center,2.7072202756606263,70.0,6,0,0,,0.18
1a3a4875,2025-08-01T17:46:49.056720,175,Attentive,Center,19.856970097338408,31.8,4,0,0,,0.18
fc8e3dfa,2025-08-01T17:46:49.423238,176,Attentive,Center,1.994264942810763,70.3,6,0,0,,0.19
1a3a4875,2025-08-01T17:46:49.423238,176,Attentive,Center,20.294844836236948,32.2,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.544147,177,Attentive,Center,-24.502815514028065,68.8,7,0,0,,0.09
1a3a4875,2025-08-01T17:46:49.544147,177,Attentive,Center,18.697334669336446,32.6,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.589326,178,Attentive,Center,7.40875761680796,69.2,7,0,0,,0.09
1a3a4875,2025-08-01T17:46:49.589326,178,Attentive,Center,16.446526873687088,33.0,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.626939,179,Attentive,Center,8.595810507603352,69.7,7,0,0,,0.09
1a3a4875,2025-08-01T17:46:49.626939,179,Attentive,Center,19.146000099288475,33.3,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.658622,180,Attentive,Center,7.485431189166783,70.1,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.658622,180,Attentive,Center,18.467779781654528,33.7,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.691655,181,Attentive,Center,8.119467619849171,70.6,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.691655,181,Attentive,Center,18.454897949878525,34.1,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.724989,182,Attentive,Center,10.024576630491273,71.0,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.724989,182,Attentive,Center,18.220383216393184,34.4,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.756984,183,Attentive,Center,9.724617190950617,71.4,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.756984,183,Attentive,Center,17.845020818770074,34.8,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.792628,184,Attentive,Center,13.44035960058512,71.8,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.792628,184,Attentive,Center,17.544679548039195,35.2,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.825803,185,Attentive,Center,13.49076320275166,72.2,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.825803,185,Attentive,Center,17.041768884445897,35.5,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.856938,186,Attentive,Center,13.654804450898355,72.6,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.856938,186,Attentive,Center,18.274443109720057,35.9,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.890654,187,Attentive,Center,14.551100036623817,73.0,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.890654,187,Attentive,Center,18.332078877002164,36.2,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.928235,188,Attentive,Center,11.850351127418364,73.3,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.928235,188,Attentive,Center,18.81518780985693,36.6,4,0,0,,0.19
a39d1242,2025-08-01T17:46:49.960145,189,Attentive,Center,11.969685748008704,73.7,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:49.960145,189,Attentive,Center,18.18177174227458,36.9,4,0,0,,0.19
a39d1242,2025-08-01T17:46:50.008250,190,Attentive,Center,-20.33883944367109,74.0,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.008250,190,Attentive,Center,17.66474961559118,37.2,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.056013,191,Attentive,Center,-19.46120445632997,74.4,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.056013,191,Attentive,Center,18.381275714983495,37.6,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.089938,192,Attentive,Center,-20.76086726295998,74.7,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.089938,192,Attentive,Center,17.672096782351538,37.9,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.122285,193,Attentive,Center,-21.679871150165102,75.0,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.122285,193,Attentive,Center,17.36285995765841,38.2,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.161701,194,Attentive,Center,-22.59109335601976,75.3,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.161701,194,Attentive,Center,16.390373081732655,38.5,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.193597,195,Attentive,Center,-23.508389338045582,75.6,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.193597,195,Attentive,Center,16.33255817432051,38.9,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.221949,196,Attentive,Center,-24.003985616403682,75.9,7,0,0,,0.1
1a3a4875,2025-08-01T17:46:50.221949,196,Attentive,Center,15.962194434067989,39.2,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.264593,197,Attentive,Center,-21.718576482596045,76.2,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.264593,197,Attentive,Center,16.208003197898737,39.5,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.325417,198,Attentive,Center,-20.55284167390303,76.5,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.325417,198,Attentive,Center,17.87852529730084,39.8,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.402472,199,Attentive,Center,-20.870432942572556,76.7,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.402472,199,Attentive,Center,16.350848165864676,40.1,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.459653,200,Attentive,Center,-19.998115385287647,77.0,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.459653,200,Attentive,Center,17.36773418806777,40.4,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.492534,201,Attentive,Center,-19.966396417881363,77.3,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.492534,201,Attentive,Center,17.824233912761308,40.7,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.526875,202,Attentive,Center,-20.03220697124106,77.5,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.526875,202,Attentive,Center,18.13089449348224,41.0,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.556002,203,Attentive,Center,-20.503128613648972,77.8,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.556002,203,Attentive,Center,18.457083300504372,41.3,4,0,0,,0.2
a39d1242,2025-08-01T17:46:50.596166,204,Attentive,Center,-18.97345183600772,78.0,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.596166,204,Attentive,Center,17.8042752884822,41.6,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.626198,205,Attentive,Center,-17.634405125193588,78.3,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.626198,205,Attentive,Center,18.071455715487826,41.9,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.657028,206,Attentive,Center,-16.125226672663135,78.5,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.657028,206,Attentive,Center,18.329115423198466,42.2,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.689730,207,Attentive,Center,-16.6401946603327,78.7,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.689730,207,Attentive,Center,18.78365802973123,42.4,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.727306,208,Attentive,Center,-19.34337228550263,78.9,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.727306,208,Attentive,Center,18.556672413966947,42.7,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.756722,209,Attentive,Center,-21.799659503112704,79.2,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.756722,209,Attentive,Center,18.429702560340456,43.0,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.790906,210,Attentive,Center,-20.357179954792198,79.4,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.790906,210,Attentive,Center,18.509374371653518,43.3,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.820912,211,Attentive,Center,15.906155259967324,79.6,7,0,0,,0.11
1a3a4875,2025-08-01T17:46:50.820912,211,Attentive,Center,19.960521200569598,43.5,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.857008,212,Attentive,Center,-23.72010864645633,79.8,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:50.857008,212,Attentive,Center,19.497857905979053,43.8,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.887431,213,Attentive,Center,-22.74137511899045,80.0,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:50.887431,213,Attentive,Center,19.06869559461688,44.1,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.921229,214,Attentive,Center,17.716134045730506,80.2,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:50.921229,214,Attentive,Center,20.44944555491653,44.3,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.958844,215,Attentive,Center,-21.369095688391713,80.4,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:50.958844,215,Attentive,Center,18.460298858180543,44.6,4,0,0,,0.21
a39d1242,2025-08-01T17:46:50.989995,216,Attentive,Center,-24.15899644593479,80.6,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:50.989995,216,Attentive,Center,19.132750804640224,44.9,4,0,0,,0.21
a39d1242,2025-08-01T17:46:51.025234,217,Attentive,Center,-24.63150472309805,80.8,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.025234,217,Attentive,Center,18.070910424733547,45.1,4,0,0,,0.21
a39d1242,2025-08-01T17:46:51.065301,218,Attentive,Center,-23.68678587564526,81.0,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.065301,218,Attentive,Center,18.889888989925513,45.4,4,0,0,,0.21
a39d1242,2025-08-01T17:46:51.125490,219,Attentive,Center,-22.02751691759093,81.1,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.125490,219,Attentive,Center,19.340445061192124,45.6,4,0,0,,0.21
a39d1242,2025-08-01T17:46:51.164662,220,Attentive,Center,-21.917539059207012,81.3,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.164662,220,Attentive,Center,18.780188604418374,45.9,4,0,0,,0.21
a39d1242,2025-08-01T17:46:51.223693,221,Attentive,Center,18.119880205712104,81.5,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.223693,221,Attentive,Center,19.72311508724555,46.1,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.293138,222,Attentive,Center,17.705373868812895,81.7,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.293138,222,Attentive,Center,18.812029504528084,46.4,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.360152,223,Attentive,Center,15.54146564525434,81.8,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.360152,223,Attentive,Center,18.34572947085222,46.6,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.389859,224,Attentive,Center,15.045153927051343,82.0,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.389859,224,Attentive,Center,17.8117506535639,46.8,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.425246,225,Attentive,Center,12.625928263370225,82.1,7,0,0,,0.12
1a3a4875,2025-08-01T17:46:51.425246,225,Attentive,Center,18.777935371299595,47.1,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.455078,226,Not attentive,Center,-25.08272526090901,81.4,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.455078,226,Attentive,Center,19.294565393268464,47.3,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.490662,227,Attentive,Center,-23.8164657416456,81.6,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.490662,227,Attentive,Center,20.200345113081678,47.6,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.525752,228,Attentive,Center,-23.39743597043937,81.7,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.525752,228,Attentive,Center,17.803330848119007,47.8,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.556967,229,Attentive,Center,-23.99097466066254,81.9,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.556967,229,Attentive,Center,18.709501257452196,48.0,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.625014,230,Attentive,Center,-23.13347929718858,82.1,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.625014,230,Attentive,Center,18.21651543528764,48.2,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.660977,231,Attentive,Center,-21.822583987161487,82.2,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.660977,231,Attentive,Center,18.712736112524823,48.5,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.690921,232,Attentive,Center,-23.145516218666273,82.4,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.690921,232,Attentive,Center,17.92040130551326,48.7,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.725563,233,Attentive,Center,12.656495842632982,82.5,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.725563,233,Attentive,Center,18.331187270409973,48.9,4,0,0,,0.22
a39d1242,2025-08-01T17:46:51.798440,234,Attentive,Center,-23.59803305297037,82.6,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.798440,234,Attentive,Center,18.132537288229962,49.1,4,0,0,,0.23
a39d1242,2025-08-01T17:46:51.861832,235,Attentive,Center,-24.41160920209853,82.8,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.861832,235,Attentive,Center,18.919159114026854,49.4,4,0,0,,0.23
a39d1242,2025-08-01T17:46:51.925632,236,Attentive,Center,-24.608782622902385,82.9,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.925632,236,Attentive,Center,19.43367898800035,49.6,4,0,0,,0.23
a39d1242,2025-08-01T17:46:51.958350,237,Attentive,Center,-23.189593991667014,83.1,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.958350,237,Attentive,Center,17.641114006281793,49.8,4,0,0,,0.23
a39d1242,2025-08-01T17:46:51.991942,238,Attentive,Center,-24.124609391159712,83.2,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:51.991942,238,Attentive,Center,17.997926311717517,50.0,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.028208,239,Attentive,Center,-23.453849803304806,83.3,8,0,0,,0.13
1a3a4875,2025-08-01T17:46:52.028208,239,Attentive,Center,18.422378108959062,50.2,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.092267,240,Attentive,Center,-23.594080608177126,83.5,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.092267,240,Attentive,Center,18.329142540336065,50.4,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.126929,241,Attentive,Center,-23.765910967615174,83.6,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.126929,241,Attentive,Center,17.320563511754393,50.6,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.157527,242,Attentive,Center,-24.01241642475719,83.7,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.157527,242,Attentive,Center,19.665502608084825,50.8,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.190887,243,Attentive,Center,-23.00660547429389,83.8,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.190887,243,Attentive,Center,18.461008405226373,51.0,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.225746,244,Attentive,Center,-22.35488383385384,84.0,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.225746,244,Attentive,Center,19.67157992168185,51.2,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.261932,245,Attentive,Center,-20.994368674638626,84.1,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.261932,245,Attentive,Center,20.215940495008766,51.4,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.325888,246,Attentive,Center,-21.976052021820067,84.2,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.325888,246,Attentive,Center,20.734429994409236,51.6,4,0,0,,0.23
a39d1242,2025-08-01T17:46:52.361404,247,Attentive,Center,-22.623620261342595,84.3,8,0,0,,0.14
1a3a4875,2025-08-01T17:46:52.361404,247,Attentive,Center,20.496400963997004,51.8,4,0,0,,0.23
